@relation Sub1_A_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute class {0,1}

@data
4.865848970000000122e+02,3.426734999999999864e+00,-1.201014949999999999e+02,7.512266499999999780e+01,-2.165972910000000127e+02,-2.555571799999999882e+01,4.962990999999999708e+00,-2.055261499999999941e+01,-1.024931100000000050e+01,2.872411000000000048e+00,-6.566605000000000025e+00,-8.630708999999999520e+00,2.724330000000000140e+00,3.327462000000000142e+00,-5.567533000000000065e+00,5.836374000000000173e+00,2.244349999999999845e+00,-1.460085600000000028e+01,1.350265999999999966e+00,0
1.324598870000000090e+02,2.893466999999999789e+00,5.650081300000000084e+01,4.383345800000000025e+01,-3.613920999999999939e+00,-1.333225999999999978e+01,2.936685999999999908e+00,-8.908466999999999913e+00,-9.896143999999999608e+00,3.163583000000000034e+00,-4.114001000000000019e+00,-8.211029999999999163e+00,2.283922000000000008e+00,2.757775000000000087e+00,-3.775901999999999870e+00,3.264463000000000115e+00,1.670935000000000059e+00,-8.168150000000000688e+00,2.023779000000000217e+00,0
2.727716900000000066e+01,2.896001000000000047e+00,1.497376610000000028e+02,2.534338599999999886e+01,1.154127179999999981e+02,-1.167892299999999928e+01,3.031943000000000055e+00,-7.412780999999999842e+00,-7.001616000000000284e+00,4.211091999999999835e+00,-6.139529999999999710e-01,-4.763405999999999807e+00,2.570259000000000071e+00,1.670129999999999892e+00,-3.719848999999999961e+00,2.612636000000000180e+00,1.428104000000000040e+00,-1.055409900000000079e+01,3.994596000000000036e+00,0
9.607475100000000623e+01,2.618930999999999898e+00,2.027907350000000122e+02,1.083392100000000013e+01,1.854853359999999896e+02,-3.549783999999999828e+00,1.246691999999999911e+00,-2.236793000000000031e+00,-7.687891999999999726e+00,3.505250000000000199e+00,-2.425171000000000188e+00,-4.310616999999999699e+00,2.145002999999999993e+00,2.126298999999999939e+00,-2.915745999999999949e+00,3.410123000000000015e+00,1.251163000000000025e+00,-4.915606000000000364e+00,3.576884000000000174e+00,0
8.690452500000000668e+01,1.973464000000000107e+00,2.177676539999999932e+02,7.489835000000000242e+00,2.072074519999999893e+02,-1.018376400000000004e+01,4.620538999999999952e+00,-2.612007999999999885e+00,-1.058641800000000011e+01,4.722762999999999600e+00,-1.588627000000000011e+00,-2.802328999999999848e+00,2.031257999999999786e+00,1.840842000000000089e+00,-2.895401999999999809e+00,4.200332999999999650e+00,1.469829999999999970e+00,-5.946060000000000123e+00,4.575922000000000267e+00,0
7.064018599999999992e+01,3.347259999999999902e+00,2.194376619999999889e+02,3.250036999999999843e+00,2.149716009999999926e+02,-2.803383000000000180e+00,2.883153000000000077e+00,-1.281750000000000111e-01,-7.044789999999999663e-01,1.015104999999999924e+00,6.987719999999999487e-01,-6.392127999999999588e+00,5.445058000000000398e+00,2.864355999999999902e+00,-4.921002999999999794e+00,6.723883999999999972e+00,2.203393000000000157e+00,-5.434699000000000169e+00,4.481539999999999857e+00,0
5.169103999999999921e+00,2.288675000000000015e+00,2.969935019999999781e+02,4.075683300000000031e+01,2.529833010000000115e+02,-7.253209999999999935e-01,2.952404000000000028e+00,4.306508000000000003e+00,-1.674544000000000032e+00,3.390565000000000051e+00,2.134345000000000159e+00,-5.876209000000000238e+00,5.602846999999999689e+00,2.553587999999999969e+00,-4.684372999999999898e+00,5.200991000000000142e+00,1.709832000000000019e+00,-7.821443999999999619e+00,4.989872000000000085e+00,0
9.406712999999999880e+00,2.376500000000000057e+00,1.941935070000000110e+02,1.578099399999999974e+01,1.751659850000000063e+02,8.732109999999999594e-01,2.420037000000000216e+00,3.605658000000000030e+00,-4.791642000000000401e+00,2.314550999999999803e+00,3.175620000000000109e-01,-1.267859000000000069e+00,6.896289000000000335e+00,1.823601000000000028e+00,-1.920285000000000020e+00,1.627694999999999892e+00,8.656690000000000218e-01,-3.655615000000000059e+00,5.455972000000000044e+00,0
1.945607700000000051e+01,3.350028000000000006e+00,1.465102630000000090e+02,4.829804000000000208e+00,1.398401200000000131e+02,-1.795292000000000110e+00,5.249268999999999963e+00,3.389418000000000042e+00,-4.825792999999999999e+00,2.903265000000000207e+00,-3.354710000000000192e-01,-1.010693999999999981e+01,9.208510000000000417e+00,4.538057000000000230e+00,-5.202942000000000178e+00,4.410235000000000127e+00,1.625942999999999916e+00,-6.031003000000000114e+00,4.142636000000000429e+00,0
1.626978400000000136e+01,2.786947000000000063e+00,1.255171359999999936e+02,1.097108000000000061e+01,1.156155729999999977e+02,-1.127345700000000051e+01,7.256257999999999875e+00,-2.623908999999999825e+00,-8.252270000000000438e-01,3.659441999999999862e+00,2.475407000000000135e+00,-9.425535999999999248e+00,8.205007999999999413e+00,4.796615000000000073e+00,-4.227889000000000230e+00,5.897282999999999831e+00,2.102720999999999840e+00,-9.697433000000000192e+00,3.571546000000000110e+00,0
2.462214799999999926e+01,3.518200000000000216e+00,1.052684380000000033e+02,1.660156500000000079e+01,8.824310599999999738e+01,-8.206174999999999997e+00,6.341664999999999885e+00,-2.022908999999999846e+00,-1.271571600000000046e+01,5.930168000000000106e+00,-2.044054000000000038e+00,-6.778169000000000111e+00,9.528807000000000471e+00,3.976771999999999974e+00,-6.009223999999999677e+00,6.407187000000000410e+00,2.842197999999999780e+00,-7.543072999999999695e+00,5.875924000000000369e+00,0
4.115241900000000186e+01,3.299657999999999980e+00,7.100881200000000604e+01,4.979587999999999681e+00,6.349401799999999696e+01,-7.617369999999999974e-01,1.378528999999999893e+00,1.271020000000000039e+00,-3.619858999999999938e+00,2.590462000000000042e+00,-3.471929999999999739e-01,-2.200277999999999956e+00,3.190650000000000208e+00,1.526969999999999938e+00,-2.742372000000000032e+00,3.842715000000000103e+00,1.414968000000000004e+00,-5.898849000000000231e+00,4.327815000000000190e+00,0
2.987728999999999857e+01,3.032329999999999970e+00,4.780752499999999827e+01,2.046687599999999918e+01,2.973316399999999859e+01,-3.841625000000000068e+00,4.760529000000000011e+00,4.179922000000000359e+00,-1.002750900000000023e+01,6.290797999999999668e+00,-3.059540000000000037e-01,-4.263940999999999981e+00,1.259882299999999944e+01,4.457149000000000250e+00,-6.055486000000000146e+00,5.314621999999999957e+00,2.574850000000000083e+00,-5.737337000000000131e+00,5.049568999999999974e+00,0
1.330702999999999925e+01,4.010985999999999940e+00,4.570302000000000220e+01,1.010659700000000072e+01,3.120982199999999906e+01,-1.008127400000000051e+01,4.720423000000000258e+00,-4.729523000000000366e+00,-9.441418000000000532e+00,4.284098000000000184e+00,1.081420000000000020e-01,-5.894903000000000226e+00,8.106840000000000046e+00,3.885717999999999783e+00,-7.833689999999999820e+00,6.855197000000000429e+00,3.478760999999999992e+00,-7.893899000000000221e+00,6.334177999999999642e+00,0
6.890749999999999709e+00,3.504011999999999905e+00,-5.663357000000000419e+00,4.331779699999999877e+01,-6.692104399999999487e+01,-5.497863999999999862e+00,2.388747700000000052e+01,1.486158299999999954e+01,-1.600996800000000064e+01,1.189118000000000031e+01,1.844630999999999910e+00,-3.639557400000000342e+01,4.692348899999999645e+01,1.687860099999999974e+01,-2.332120499999999907e+01,2.430223200000000006e+01,7.698692999999999564e+00,-7.740935000000000343e+00,5.311308000000000362e+00,0
3.293448599999999971e+01,2.663802000000000003e+00,-3.027399099999999876e+01,1.532763399999999976e+01,-4.868159599999999898e+01,-1.928921499999999867e+01,7.536980999999999931e+00,-7.637710000000000221e+00,-3.866080999999999879e+00,5.670498000000000260e+00,7.772900000000000365e-01,-6.523531000000000191e+00,7.619061000000000305e+00,3.735503000000000018e+00,-9.625939000000000689e+00,7.850147999999999904e+00,3.140843999999999969e+00,-7.243965000000000209e+00,5.072523000000000337e+00,0
3.183419599999999861e+01,2.056131999999999849e+00,7.397131699999999910e+01,5.397218300000000113e+01,-1.885728999999999900e+01,-3.640349000000000057e+00,4.362187999999999732e+00,2.341270999999999880e+00,-3.842208200000000318e+01,1.314976799999999990e+01,-6.658458999999999683e+00,-2.769102000000000174e+01,2.644290200000000013e+01,1.037746500000000083e+01,-1.816178199999999876e+01,1.424060399999999937e+01,5.519470000000000098e+00,-5.229550999999999839e+00,2.994228999999999807e+00,0
2.477261999999999986e+01,3.218799999999999883e+00,1.960005999999999915e+00,1.265704500000000010e+01,-1.239986999999999995e+01,-4.300332699999999875e+01,3.063503299999999996e+01,7.219529999999999559e-01,-2.214830399999999955e+01,1.178419399999999939e+01,-4.707981000000000193e+00,-2.612519100000000094e+01,3.130626200000000026e+01,1.390208499999999958e+01,-2.276785100000000028e+01,1.756897499999999823e+01,6.868826999999999572e+00,-1.035828300000000013e+01,4.830735999999999919e+00,0
1.173714099999999938e+01,3.399894999999999889e+00,5.186269999999999492e-01,5.923868999999999829e+00,-8.700687999999999533e+00,-1.255117999999999956e+00,9.735099999999999199e+00,5.960632000000000374e+00,-7.713377999999999624e+00,8.798754999999999882e+00,1.484218000000000037e+00,-5.089761000000000202e+00,1.586135100000000087e+01,4.589699000000000417e+00,-4.067840000000000344e+00,6.581368999999999581e+00,2.267867999999999995e+00,-9.727695000000000647e+00,8.083842000000000638e+00,0
3.627903799999999990e+01,3.358541000000000221e+00,2.198039400000000043e+01,1.599880899999999961e+01,1.621374000000000093e+00,-1.390915399999999913e+01,1.074841400000000036e+01,8.010289999999999910e-01,-4.601109000000000115e+00,5.496318999999999733e+00,1.797253999999999907e+00,-2.552880000000000038e+01,9.365197000000000216e+00,8.517599999999999838e+00,-7.835873999999999562e+00,8.609403000000000361e+00,3.240191999999999961e+00,-1.134427799999999920e+01,5.541523999999999894e+00,0
2.303729099999999974e+01,2.926950000000000163e+00,2.637678199999999862e+01,1.145713800000000049e+01,1.848781100000000066e+01,-7.467074000000000211e+00,5.001915000000000333e+00,-1.766814000000000107e+00,-3.101948600000000056e+01,1.043465800000000065e+01,-4.849779999999999980e+00,-1.078826500000000088e+01,9.317954000000000292e+00,5.489262000000000086e+00,-1.288108599999999981e+01,1.190577799999999975e+01,4.693435000000000024e+00,-9.247816000000000258e+00,4.028565000000000396e+00,0
1.063450300000000048e+01,3.640750000000000153e+00,3.428202499999999731e+01,9.684423999999999921e+00,1.754113600000000162e+01,-7.776556000000000246e+00,1.190499900000000011e+01,3.315269999999999939e+00,-5.240596000000000032e+00,1.095509500000000003e+01,6.588780999999999999e+00,-3.330152700000000010e+01,1.075147600000000025e+01,8.990121999999999503e+00,-1.341346399999999939e+01,8.205405000000000726e+00,3.590551000000000048e+00,-5.641244000000000369e+00,5.790128000000000164e+00,0
5.503667000000000087e+01,3.615561000000000025e+00,2.763090899999999905e+01,1.689124299999999934e+01,4.048474999999999824e+00,-9.436942999999999415e+00,1.097731199999999951e+01,2.712296999999999958e+00,-1.051344800000000035e+01,6.045817999999999692e+00,-1.453505999999999965e+00,-4.615336000000000105e+00,8.096059000000000339e+00,3.425612000000000101e+00,-4.046762000000000192e+00,5.325811999999999991e+00,1.821201000000000070e+00,-3.239412000000000180e+00,4.563949000000000034e+00,0
3.548512099999999947e+01,2.701802999999999955e+00,-9.194164000000000669e+00,1.316603600000000007e+01,-3.180671099999999996e+01,-1.410810900000000068e+01,9.670401999999999276e+00,-5.782275000000000276e+00,-8.340317000000000647e+00,3.442835000000000090e+00,-1.021239999999999926e+00,-1.134801299999999991e+01,4.852924999999999933e+00,4.193793000000000326e+00,-6.099930999999999770e+00,5.313813999999999815e+00,2.529507000000000172e+00,-6.344025000000000247e+00,4.809112999999999971e+00,0
1.486282399999999981e+01,2.826794000000000029e+00,4.266568600000000089e+01,1.911333600000000033e+01,1.686488699999999952e+01,-1.242223500000000058e+01,8.518591000000000690e+00,1.256942000000000004e+00,-9.015646999999999522e+00,6.450321999999999889e+00,-8.426719999999999766e-01,-5.982409999999999783e+00,9.136082999999999288e+00,3.950609000000000037e+00,-5.565945000000000142e+00,4.815065999999999846e+00,2.295212999999999948e+00,-8.695688000000000528e+00,4.083903000000000283e+00,0
1.273361399999999932e+01,2.833984000000000059e+00,2.024566099999999835e+01,1.386182499999999962e+01,-1.879664000000000001e+00,-7.510475999999999708e+00,3.099927000000000099e+00,-2.757989999999999942e+00,-9.423139000000000820e+00,4.175068999999999697e+00,-1.983157000000000059e+00,-4.645160999999999873e+00,6.071175000000000210e+00,2.552112999999999854e+00,-5.562306000000000417e+00,6.082169999999999632e+00,2.188124000000000180e+00,-8.169116999999999962e+00,3.583753999999999884e+00,0
2.639642100000000013e+01,3.500395000000000145e+00,2.050586000000000020e+00,1.011182600000000065e+01,-1.319723399999999991e+01,-1.112746300000000055e+01,1.334167000000000058e+01,3.594186000000000103e+00,-4.750047000000000352e+00,4.849104999999999777e+00,1.621993000000000018e+00,-1.288202999999999987e+00,8.397064999999999557e+00,2.752511000000000152e+00,-4.829779000000000266e+00,3.782045999999999797e+00,1.542426000000000075e+00,-3.436374999999999957e+00,6.304744999999999600e+00,0
6.062361000000000111e+00,3.223094999999999821e+00,1.578950700000000040e+01,8.401889999999999858e+00,4.090378000000000291e+00,-6.067281000000000368e+00,4.469000000000000306e+00,-1.237876999999999894e+00,-6.343537000000000425e+00,4.664665000000000283e+00,-3.087869999999999782e-01,-1.054322499999999962e+01,8.812127999999999517e+00,5.120217000000000240e+00,-5.828293999999999642e+00,5.329641999999999769e+00,2.430594000000000143e+00,-3.519838000000000022e+00,4.572022999999999726e+00,0
2.318631200000000092e+01,4.306562999999999697e+00,7.338333000000000439e+00,2.828718999999999983e+00,5.160656999999999606e+00,-1.268820599999999921e+01,9.369398000000000337e+00,-5.913350000000000550e-01,-8.870938000000000656e+00,5.081767000000000145e+00,-1.131769999999999943e+00,-8.774604999999999322e+00,8.979316000000000741e+00,4.626295999999999964e+00,-6.833243000000000400e+00,7.337973999999999997e+00,3.275015999999999927e+00,-4.788495000000000168e+00,4.801717000000000013e+00,0
1.536182900000000018e+01,3.075858000000000203e+00,-1.489983800000000080e+01,6.440349000000000323e+00,-1.967549999999999955e+01,-4.140220000000000233e+00,3.421516000000000002e+00,1.746099000000000068e+00,-3.304113000000000078e+00,4.256751000000000396e+00,9.467659999999999965e-01,-9.016023000000000565e+00,9.943077000000000609e+00,4.647381000000000206e+00,-3.079263999999999779e+00,5.550324999999999953e+00,2.033961000000000130e+00,-6.117446000000000161e+00,6.057643999999999807e+00,0
2.933975200000000072e+01,3.862195999999999962e+00,3.169551299999999827e+01,2.716324900000000042e+01,-1.374303999999999970e+00,-2.010069700000000026e+01,8.705647000000000801e+00,-5.094796999999999798e+00,-1.144259599999999999e+01,7.349647000000000041e+00,-8.702609999999999513e-01,-9.919254000000000460e+00,8.694312000000000040e+00,4.512705000000000410e+00,-5.832505000000000273e+00,5.074607999999999564e+00,2.244816999999999840e+00,-7.414456000000000380e+00,5.047952000000000439e+00,0
7.000172000000000061e+00,2.977939000000000114e+00,1.279937299999999922e+01,2.223555199999999843e+01,-1.097964400000000040e+01,-8.334479999999999666e-01,1.032482100000000003e+01,9.209573000000000675e+00,-1.078936200000000056e+01,6.374486000000000097e+00,-4.299540000000000028e-01,-8.069060000000000343e+00,1.204581600000000030e+01,5.199959999999999916e+00,-5.842175000000000118e+00,5.315846999999999767e+00,2.553704999999999892e+00,-3.793142000000000014e+00,6.567645999999999873e+00,0
6.917217499999999575e+01,3.275999999999999801e+00,5.429661999999999722e+01,1.152702500000000008e+01,3.467725699999999733e+01,-6.590766000000000346e+00,4.173549999999999649e+00,-2.297756999999999827e+00,-1.165027800000000013e+01,7.643111000000000210e+00,-5.496440000000000214e-01,-7.345214000000000354e+00,7.892623999999999640e+00,3.959153999999999840e+00,-5.278895999999999589e+00,5.084331999999999852e+00,2.084124000000000088e+00,-3.542342000000000102e+00,3.106078000000000117e+00,0
4.003497099999999875e+01,2.990305000000000213e+00,3.112430099999999911e+01,2.851891999999999872e+00,2.812564400000000120e+01,-4.460093999999999781e+00,1.552133999999999903e+00,-2.517586999999999797e+00,-1.145618299999999934e+01,5.015089999999999826e+00,2.701760000000000272e-01,-5.657022000000000439e+00,6.883466999999999558e+00,2.877308000000000199e+00,-7.077543000000000362e+00,4.092108999999999774e+00,2.009541000000000022e+00,-5.077289999999999637e+00,6.119679999999999787e+00,0
1.614796499999999924e+01,2.650046000000000124e+00,-4.801289999999999836e+00,7.621828999999999965e+00,-1.245051699999999961e+01,-1.866520099999999971e+01,1.186827700000000085e+01,-1.068273000000000028e+00,-2.748911999999999800e+00,7.151842000000000255e+00,4.929304000000000130e+00,-3.079563999999999968e+00,2.338328800000000030e+01,6.202746999999999566e+00,-6.867765000000000342e+00,7.596180000000000376e+00,2.237317000000000000e+00,-4.827274000000000065e+00,3.066788999999999987e+00,0
1.401250699999999938e+01,2.716870000000000118e+00,1.000291499999999978e+01,3.549547000000000008e+00,4.628008999999999595e+00,-1.044106200000000051e+01,7.762071999999999861e+00,-1.785932999999999993e+00,-4.604827000000000226e+00,4.890892000000000017e+00,1.604570999999999970e+00,-8.227520000000000167e+00,7.017038000000000331e+00,4.612562999999999747e+00,-4.552710000000000257e+00,3.808263999999999871e+00,1.859642999999999935e+00,-7.211922000000000388e+00,5.053529000000000160e+00,0
